554;vor-asus.russupport.com;4;6;6;203;;;626
555;sar-asus.russupport.com;4;6;15;205;;;0
556;tym-asus.russupport.com;4;6;16;198;;;463
557;uly-asus.russupport.com;4;6;26;221;;;613
558;tms-asus.russupport.com;4;6;18;211;;;0
559;orb-asus.russupport.com;4;6;27;222;;;0
560;tul-asus.russupport.com;4;6;28;202;;;514
561;rzn-asus.russupport.com;4;6;19;224;;;0
562;nch-asus.russupport.com;4;6;29;200;;;0
563;pnz-asus.russupport.com;4;6;20;206;;;627
564;lpc-asus.russupport.com;4;6;21;223;;;0
565;asus.russupport.com;4;6;1;430;431;432;462
566;compaq.russia.expert;309;1;1;151;;;0
567;spb.compaq.russia.expert;309;1;7;194;;;0
568;ekb.compaq.russia.expert;309;1;3;190;;;73
569;nsk.compaq.russia.expert;309;1;10;191;;;0
570;dell.centre.services;5;2;1;153;;;0
571;moskva.support;0;3;1;147;;;0
573;chl.notebook-russia.com;5;1;4;130;;;586
578;dell-nnv.remont-centre.net;5;4;8;128;;;0
579;dell-krn.remont-centre.net;5;4;9;129;;;238
580;dell-kzn.remont-centre.net;5;4;11;138;;;0
581;dell-sam.remont-centre.net;5;4;12;132;;;0
582;dell-vgg.remont-centre.net;5;4;14;139;;;237
583;dell-sar.remont-centre.net;5;4;15;140;;;357
584;dell-tym.remont-centre.net;5;4;16;133;;;0
585;dell-ryz.remont-centre.net;5;4;19;136;;;379
586;dell-pnz.remont-centre.net;5;4;20;137;;;644
587;dell-lip.remont-centre.net;5;4;21;135;;;0
588;dell-yar.remont-centre.net;5;4;17;131;;;0
589;dell-tom.remont-centre.net;5;4;18;134;;;240
590;peterburg.support;0;3;7;143;;;0
593;dell-chl.remont-centre.net;5;4;4;146;;;0
594;dell-ufa.remont-centre.net;5;4;22;156;;;0
595;dell-prm.remont-centre.net;5;4;23;157;;;239
596;rnd.dell.centre.services;5;2;13;159;;;236
597;nsk.dell.centre.services;5;2;10;160;;;0
598;ufa.dell.centre.services;5;2;22;161;;;335
599;nnv.dell.centre.services;5;2;8;162;;;0
600;kzn.dell.centre.services;5;2;11;163;;;0
601;sam.dell.centre.services;5;2;12;164;;;474
602;prm.dell.centre.services;5;2;23;165;;;446
603;smr.notebook-russia.com;5;1;12;174;;;437
604;ufa.notebook-russia.com;5;1;22;173;;;0
605;kya.notebook-russia.com;5;1;9;166;;;0
606;per.notebook-russia.com;5;1;23;172;;;0
607;srt.notebook-russia.com;5;1;15;170;;;296
608;tmn.notebook-russia.com;5;1;16;169;;;235
609;ros.notebook-russia.com;5;1;13;168;;;271
610;yrs.notebook-russia.com;5;1;17;178;;;0
611;tms.notebook-russia.com;5;1;18;179;;;0
612;izh.notebook-russia.com;5;1;24;175;;;0
613;brn.notebook-russia.com;5;1;25;176;;;0
614;uly.notebook-russia.com;5;1;26;177;;;365
615;orn.notebook-russia.com;5;1;27;180;;;642
616;tul.notebook-russia.com;5;1;28;181;;;396
617;nch.notebook-russia.com;5;1;29;182;;;545
618;kir.notebook-russia.com;5;1;30;183;;;646
619;chb.notebook-russia.com;5;1;31;184;;;638
620;krs.notebook-russia.com;5;1;33;185;;;0
621;mgg.notebook-russia.com;5;1;35;186;;;603
622;tve.notebook-russia.com;5;1;36;187;;;561
623;bry.notebook-russia.com;5;1;38;188;;;622
624;dellmsk.ruexpert.net;5;5;1;196;;;0
625;dellast.ruexpert.net;5;5;43;196;;;0
626;dellbrn.ruexpert.net;5;5;25;197;;;0
627;dellbel.ruexpert.net;5;5;44;196;;;0
628;dellbry.ruexpert.net;5;5;38;207;;;0
629;dellvla.ruexpert.net;5;5;45;196;;;0
630;dellvlg.ruexpert.net;5;5;14;208;;;0
631;dellvld.ruexpert.net;5;5;42;196;;;0
632;dellvrn.ruexpert.net;5;5;6;209;;;0
633;dellekb.ruexpert.net;5;5;3;199;;;0
634;dellivn.ruexpert.net;5;5;37;196;;;0
635;dellizh.ruexpert.net;5;5;24;204;;;0
636;dellyla.ruexpert.net;5;5;46;196;;;0
637;dellkln.ruexpert.net;5;5;32;196;;;0
638;dell.russupport.com;5;6;1;436;437;438;462
639;spb-dell.russupport.com;5;6;7;219;;;0
640;nsk-dell.russupport.com;5;6;10;214;;;0
641;ekb-dell.russupport.com;5;6;3;210;;;620
642;kaz-dell.russupport.com;5;6;11;201;;;617
643;chl-dell.russupport.com;5;6;4;215;;;0
644;oms-dell.russupport.com;5;6;5;216;;;0
645;smr-dell.russupport.com;5;6;12;217;;;0
646;ufa-dell.russupport.com;5;6;22;220;;;0
647;per-dell.russupport.com;5;6;23;218;;;0
648;vor-dell.russupport.com;5;6;6;203;;;626
649;sar-dell.russupport.com;5;6;15;205;;;0
650;tym-dell.russupport.com;5;6;16;198;;;463
651;uly-dell.russupport.com;5;6;26;221;;;613
652;tms-dell.russupport.com;5;6;18;211;;;0
653;orb-dell.russupport.com;5;6;27;222;;;0
654;tul-dell.russupport.com;5;6;28;202;;;514
655;rzn-dell.russupport.com;5;6;19;224;;;0
656;nch-dell.russupport.com;5;6;29;200;;;0
657;pnz-dell.russupport.com;5;6;20;206;;;627
658;lpc-dell.russupport.com;5;6;21;223;;;0
659;chl.fly-russia.com;273;1;4;130;;;586
660;smr.fly.russia.expert;273;1;12;174;;;437
661;ufa.fly.russia.expert;273;1;22;173;;;0
662;kya.fly.russia.expert;273;1;9;166;;;0
663;per.fly.russia.expert;273;1;23;172;;;0
664;srt.fly.russia.expert;273;1;15;170;;;296
665;tmn.fly.russia.expert;273;1;16;169;;;235
666;ros.fly.russia.expert;273;1;13;168;0;0;271
667;yrs.fly.russia.expert;273;1;17;178;;;0
668;tms.fly.russia.expert;273;1;18;179;;;0
669;izh.fly.russia.expert;273;1;24;175;;;0
670;brn.fly.russia.expert;273;1;25;176;;;0
671;uly.fly.russia.expert;273;1;26;177;;;365
672;orn.fly.russia.expert;273;1;27;180;;;642
673;tul.fly.russia.expert;273;1;28;181;;;396
674;nch.fly.russia.expert;273;1;29;182;;;545
675;kir.fly.russia.expert;273;1;30;183;;;646
676;chb.fly.russia.expert;273;1;31;184;;;638
677;krs.fly.russia.expert;273;1;33;185;;;0
678;mgg.fly.russia.expert;273;1;35;186;;;603
679;tve.fly.russia.expert;273;1;36;187;;;561
680;bry.fly.russia.expert;273;1;38;188;;;622
681;flymsk.ruexpert.net;273;5;1;196;;;0
682;flyast.ruexpert.net;273;5;43;196;;;0
683;flybrn.ruexpert.net;273;5;25;197;;;0
684;flybel.ruexpert.net;273;5;44;196;;;0
685;flybry.ruexpert.net;273;5;38;207;;;0
686;flyvla.ruexpert.net;273;5;45;196;;;0
687;flyvlg.ruexpert.net;273;5;14;208;;;0
688;flyvld.ruexpert.net;273;5;42;196;;;0
689;flyvrn.ruexpert.net;273;5;6;209;;;0
690;flyekb.ruexpert.net;273;5;3;199;;;0
691;flyivn.ruexpert.net;273;5;37;196;;;0
692;flyizh.ruexpert.net;273;5;24;204;;;0
693;flyyla.ruexpert.net;273;5;46;196;;;0
694;flykln.ruexpert.net;273;5;32;196;;;0
695;fly.russupport.com;273;6;1;439;440;441;462
696;spb-fly.russupport.com;273;6;7;219;;;0
697;nsk-fly.russupport.com;273;6;10;214;;;0
698;ekb-fly.russupport.com;273;6;3;210;;;620
699;kaz-fly.russupport.com;273;6;11;201;;;617
700;chl-fly.russupport.com;273;6;4;215;;;0
701;oms-fly.russupport.com;273;6;5;216;;;0
702;smr-fly.russupport.com;273;6;12;217;;;0
703;ufa-fly.russupport.com;273;6;22;220;;;0
704;per-fly.russupport.com;273;6;23;218;;;0
705;vor-fly.russupport.com;273;6;6;203;;;626
706;sar-fly.russupport.com;273;6;15;205;;;0
707;tym-fly.russupport.com;273;6;16;198;;;463
708;uly-fly.russupport.com;273;6;26;221;;;613
709;tms-fly.russupport.com;273;6;18;211;;;0
710;orb-fly.russupport.com;273;6;27;222;;;0
711;tul-fly.russupport.com;273;6;28;202;;;514
712;rzn-fly.russupport.com;273;6;19;224;;;0
713;nch-fly.russupport.com;273;6;29;200;;;0
714;pnz-fly.russupport.com;273;6;20;206;;;627
715;lpc-fly.russupport.com;273;6;21;223;;;0
717;chl.hp.russia.expert;7;1;4;130;;;586
718;hp-nnv.remont-centre.net;7;4;8;128;;;0
719;hp-krn.remont-centre.net;7;4;9;129;;;238
720;hp-kzn.remont-centre.net;7;4;11;138;;;0
721;hp-sam.remont-centre.net;7;4;12;132;;;0
722;hp-vgg.remont-centre.net;7;4;14;139;;;237
723;hp-sar.remont-centre.net;7;4;15;140;;;357
724;hp-tym.remont-centre.net;7;4;16;133;;;0
725;hp-ryz.remont-centre.net;7;4;19;136;;;379
726;hp-pnz.remont-centre.net;7;4;20;137;;;644
727;hp-lip.remont-centre.net;7;4;21;135;;;0
728;hp-yar.remont-centre.net;7;4;17;131;;;0
729;hp-tom.remont-centre.net;7;4;18;134;;;240
733;hp-chl.remont-centre.net;7;4;4;146;;;0
734;hp-ufa.remont-centre.net;7;4;22;156;;;0
735;hp-prm.remont-centre.net;7;4;23;157;;;239
736;rnd.hp-centre.com;7;2;13;159;;;236
737;nsk.hp-centre.com;7;2;10;160;;;0
738;ufa.hp-centre.com;7;2;22;161;;;335
739;nnv.hp-centre.com;7;2;8;162;;;0
740;kzn.hp-centre.com;7;2;11;163;;;0
741;sam.hp-centre.com;7;2;12;164;;;474
742;prm.hp-centre.com;7;2;23;165;;;446
743;smr.hp.russia.expert;7;1;12;174;;;437
744;ufa.hp.russia.expert;7;1;22;173;;;0
745;kya.hp.russia.expert;7;1;9;166;;;0
746;per.hp.russia.expert;7;1;23;172;;;0
747;srt.hp.russia.expert;7;1;15;170;;;296
748;tmn.hp.russia.expert;7;1;16;169;;;235
749;ros.hp.russia.expert;7;1;13;168;0;0;271
750;yrs.hp.russia.expert;7;1;17;178;;;0
751;tms.hp.russia.expert;7;1;18;179;;;0
752;izh.hp.russia.expert;7;1;24;175;;;0
753;brn.hp.russia.expert;7;1;25;176;;;0
754;uly.hp.russia.expert;7;1;26;177;;;365
755;orn.hp.russia.expert;7;1;27;180;;;642
756;tul.hp.russia.expert;7;1;28;181;;;396
757;nch.hp.russia.expert;7;1;29;182;;;545
758;kir.hp.russia.expert;7;1;30;183;;;646
759;chb.hp.russia.expert;7;1;31;184;;;638
760;krs.hp.russia.expert;7;1;33;185;;;0
761;mgg.hp.russia.expert;7;1;35;186;;;603
762;tve.hp.russia.expert;7;1;36;187;;;561
763;bry.hp.russia.expert;7;1;38;188;;;622
764;hpmsk.ruexpert.net;7;5;1;196;;;0
765;hpast.ruexpert.net;7;5;43;196;;;0
766;hpbrn.ruexpert.net;7;5;25;197;;;0
767;hpbel.ruexpert.net;7;5;44;196;;;0
768;hpbry.ruexpert.net;7;5;38;207;;;0
769;hpvla.ruexpert.net;7;5;45;196;;;0
770;hpvlg.ruexpert.net;7;5;14;208;;;0
771;hpvld.ruexpert.net;7;5;42;196;;;0
772;hpvrn.ruexpert.net;7;5;6;209;;;0
773;hpekb.ruexpert.net;7;5;3;199;;;0
774;hpivn.ruexpert.net;7;5;37;196;;;0
775;hpizh.ruexpert.net;7;5;24;204;;;0
776;hpyla.ruexpert.net;7;5;46;196;;;0
777;hpkln.ruexpert.net;7;5;32;196;;;0
778;hp.russupport.com;7;6;1;442;443;444;462
779;spb-hp.russupport.com;7;6;7;219;;;0
780;nsk-hp.russupport.com;7;6;10;214;;;0
781;ekb-hp.russupport.com;7;6;3;210;;;620
782;kaz-hp.russupport.com;7;6;11;201;;;617
783;chl-hp.russupport.com;7;6;4;215;;;0
784;oms-hp.russupport.com;7;6;5;216;;;0
785;smr-hp.russupport.com;7;6;12;217;;;0
786;ufa-hp.russupport.com;7;6;22;220;;;0
787;per-hp.russupport.com;7;6;23;218;;;0
788;vor-hp.russupport.com;7;6;6;203;;;626
789;sar-hp.russupport.com;7;6;15;205;;;0
790;tym-hp.russupport.com;7;6;16;198;;;463
791;uly-hp.russupport.com;7;6;26;221;;;613
792;tms-hp.russupport.com;7;6;18;211;;;0
793;orb-hp.russupport.com;7;6;27;222;;;0
794;tul-hp.russupport.com;7;6;28;202;;;514
795;rzn-hp.russupport.com;7;6;19;224;;;0
796;nch-hp.russupport.com;7;6;29;200;;;0
797;pnz-hp.russupport.com;7;6;20;206;;;627
798;lpc-hp.russupport.com;7;6;21;223;;;0
799;chl.htcrussia.com;8;1;4;130;0;0;586
801;htc-nnv.remont-centre.net;8;4;8;128;;;0
802;htc-krn.remont-centre.net;8;4;9;129;;;238
803;htc-kzn.remont-centre.net;8;4;11;138;;;0
804;htc-sam.remont-centre.net;8;4;12;132;;;0
805;htc-vgg.remont-centre.net;8;4;14;139;;;237
806;htc-sar.remont-centre.net;8;4;15;140;;;357
807;htc-tym.remont-centre.net;8;4;16;133;;;0
808;htc-ryz.remont-centre.net;8;4;19;136;;;379
809;htc-pnz.remont-centre.net;8;4;20;137;;;644
810;htc-lip.remont-centre.net;8;4;21;135;;;0
811;htc-yar.remont-centre.net;8;4;17;131;;;0
812;htc-tom.remont-centre.net;8;4;18;134;;;240
816;htc-chl.remont-centre.net;8;4;4;146;;;0
817;htc-ufa.remont-centre.net;8;4;22;156;;;0
818;htc-prm.remont-centre.net;8;4;23;157;;;239
819;rnd.htc-centre.com;8;2;13;159;;;236
820;nsk.htc-centre.com;8;2;10;160;;;0
821;ufa.htc-centre.com;8;2;22;161;;;335
822;nnv.htc-centre.com;8;2;8;162;;;0
823;kzn.htc-centre.com;8;2;11;163;;;0
824;sam.htc-centre.com;8;2;12;164;;;474
825;prm.htc-centre.com;8;2;23;165;;;446
826;smr.htc.russia.expert;8;1;12;174;0;0;437
827;ufa.htc.russia.expert;8;1;22;173;;;0
828;kya.htc.russia.expert;8;1;9;166;;;0
829;per.htc.russia.expert;8;1;23;172;;;0
830;srt.htc.russia.expert;8;1;15;170;;;296
831;tmn.htc.russia.expert;8;1;16;169;;;235
832;ros.htc.russia.expert;8;1;13;168;0;0;271
833;yrs.htc.russia.expert;8;1;17;178;;;0
834;tms.htc.russia.expert;8;1;18;179;;;0
835;izh.htc.russia.expert;8;1;24;175;;;0
836;brn.htc.russia.expert;8;1;25;176;;;0
837;uly.htc.russia.expert;8;1;26;177;;;365
838;orn.htc.russia.expert;8;1;27;180;;;642
839;tul.htc.russia.expert;8;1;28;181;;;396
840;nch.htc.russia.expert;8;1;29;182;;;545
841;kir.htc.russia.expert;8;1;30;183;;;646
842;chb.htc.russia.expert;8;1;31;184;;;638
843;krs.htc.russia.expert;8;1;33;185;;;0
844;mgg.htc.russia.expert;8;1;35;186;;;603
845;tve.htc.russia.expert;8;1;36;187;;;561
846;bry.htc.russia.expert;8;1;38;188;;;622
847;htcmsk.ruexpert.net;8;5;1;196;;;0
848;htcast.ruexpert.net;8;5;43;196;;;0
849;htcbrn.ruexpert.net;8;5;25;197;;;0
850;htcbel.ruexpert.net;8;5;44;196;;;0
851;htcbry.ruexpert.net;8;5;38;207;;;0
852;htcvla.ruexpert.net;8;5;45;196;;;0
853;htcvlg.ruexpert.net;8;5;14;208;;;0
854;htcvld.ruexpert.net;8;5;42;196;;;0
855;htcvrn.ruexpert.net;8;5;6;209;;;0
856;htcekb.ruexpert.net;8;5;3;199;;;0
857;htcivn.ruexpert.net;8;5;37;196;;;0
858;htcizh.ruexpert.net;8;5;24;204;;;0
859;htcyla.ruexpert.net;8;5;46;196;;;0
860;htckln.ruexpert.net;8;5;32;196;;;0
861;htc.russupport.com;8;6;1;445;446;447;462
862;spb-htc.russupport.com;8;6;7;219;;;0
863;nsk-htc.russupport.com;8;6;10;214;;;0
864;ekb-htc.russupport.com;8;6;3;210;;;620
865;kaz-htc.russupport.com;8;6;11;201;;;617
866;chl-htc.russupport.com;8;6;4;215;;;0
867;oms-htc.russupport.com;8;6;5;216;;;0
868;smr-htc.russupport.com;8;6;12;217;;;0
869;ufa-htc.russupport.com;8;6;22;220;;;0
870;per-htc.russupport.com;8;6;23;218;;;0
871;vor-htc.russupport.com;8;6;6;203;;;626
872;sar-htc.russupport.com;8;6;15;205;;;0
873;tym-htc.russupport.com;8;6;16;198;;;463
874;uly-htc.russupport.com;8;6;26;221;;;613
875;tms-htc.russupport.com;8;6;18;211;;;0
876;orb-htc.russupport.com;8;6;27;222;;;0
877;tul-htc.russupport.com;8;6;28;202;;;514
878;rzn-htc.russupport.com;8;6;19;224;;;0
879;nch-htc.russupport.com;8;6;29;200;;;0
880;pnz-htc.russupport.com;8;6;20;206;;;627
881;lpc-htc.russupport.com;8;6;21;223;;;0
882;chl.huawei.russia.expert;9;1;4;130;;;586
884;huawei-nnv.remont-centre.net;9;4;8;128;;;0
885;huawei-krn.remont-centre.net;9;4;9;129;;;238
886;huawei-kzn.remont-centre.net;9;4;11;138;;;0
887;huawei-sam.remont-centre.net;9;4;12;132;;;0
888;huawei-vgg.remont-centre.net;9;4;14;139;;;237
889;huawei-sar.remont-centre.net;9;4;15;140;;;357
890;huawei-tym.remont-centre.net;9;4;16;133;;;0
891;huawei-ryz.remont-centre.net;9;4;19;136;;;379
892;huawei-pnz.remont-centre.net;9;4;20;137;;;644
893;huawei-lip.remont-centre.net;9;4;21;135;;;0
894;huawei-yar.remont-centre.net;9;4;17;131;;;0
895;huawei-tom.remont-centre.net;9;4;18;134;;;240
899;huawei-chl.remont-centre.net;9;4;4;146;;;0
900;huawei-ufa.remont-centre.net;9;4;22;156;;;0
901;huawei-prm.remont-centre.net;9;4;23;157;;;239
902;rnd.huawei-centre.com;9;2;13;159;;;236
903;nsk.huawei-centre.com;9;2;10;160;;;0
904;ufa.huawei-centre.com;9;2;22;161;;;335
905;nnv.huawei-centre.com;9;2;8;162;;;0
906;kzn.huawei-centre.com;9;2;11;163;;;0
907;sam.huawei-centre.com;9;2;12;164;;;474
908;prm.huawei-centre.com;9;2;23;165;;;446
909;smr.huawei.russia.expert;9;1;12;174;;;437
910;ufa.huawei.russia.expert;9;1;22;173;0;0;0
911;kya.huawei.russia.expert;9;1;9;166;;;0
912;per.huawei.russia.expert;9;1;23;172;;;0
913;srt.huawei.russia.expert;9;1;15;170;;;296
914;tmn.huawei.russia.expert;9;1;16;169;;;235
915;ros.huawei.russia.expert;9;1;13;168;0;0;271
916;yrs.huawei.russia.expert;9;1;17;178;;;0
917;tms.huawei.russia.expert;9;1;18;179;;;0
918;izh.huawei.russia.expert;9;1;24;175;;;0
919;brn.huawei.russia.expert;9;1;25;176;;;0
920;uly.huawei.russia.expert;9;1;26;177;;;365
921;orn.huawei.russia.expert;9;1;27;180;;;642
922;tul.huawei.russia.expert;9;1;28;181;;;396
923;nch.huawei.russia.expert;9;1;29;182;;;545
924;kir.huawei.russia.expert;9;1;30;183;;;646
925;chb.huawei.russia.expert;9;1;31;184;;;638
926;krs.huawei.russia.expert;9;1;33;185;;;0
927;mgg.huawei.russia.expert;9;1;35;186;;;603
928;tve.huawei.russia.expert;9;1;36;187;;;561
929;bry.huawei.russia.expert;9;1;38;188;;;622
930;huaweimsk.ruexpert.net;9;5;1;196;;;0
931;huaweiast.ruexpert.net;9;5;43;196;;;0
932;huaweibrn.ruexpert.net;9;5;25;197;;;0
933;huaweibel.ruexpert.net;9;5;44;196;;;0
934;huaweibry.ruexpert.net;9;5;38;207;;;0
935;huaweivla.ruexpert.net;9;5;45;196;;;0
936;huaweivlg.ruexpert.net;9;5;14;208;;;0
937;huaweivld.ruexpert.net;9;5;42;196;;;0
938;huaweivrn.ruexpert.net;9;5;6;209;;;0
939;huaweiekb.ruexpert.net;9;5;3;199;;;0
940;huaweiivn.ruexpert.net;9;5;37;196;;;0
941;huaweiizh.ruexpert.net;9;5;24;204;;;0
942;huaweiyla.ruexpert.net;9;5;46;196;;;0
943;huaweikln.ruexpert.net;9;5;32;196;;;0
944;huawei.russupport.com;9;6;1;448;449;450;462
945;spb-huawei.russupport.com;9;6;7;219;;;0
946;nsk-huawei.russupport.com;9;6;10;214;;;0
947;ekb-huawei.russupport.com;9;6;3;210;;;620
948;kaz-huawei.russupport.com;9;6;11;201;;;617
949;chl-huawei.russupport.com;9;6;4;215;;;0
950;oms-huawei.russupport.com;9;6;5;216;;;0
951;smr-huawei.russupport.com;9;6;12;217;;;0
952;ufa-huawei.russupport.com;9;6;22;220;0;0;0
953;per-huawei.russupport.com;9;6;23;218;;;0
954;vor-huawei.russupport.com;9;6;6;203;;;626
955;sar-huawei.russupport.com;9;6;15;205;;;0
956;tym-huawei.russupport.com;9;6;16;198;;;463
957;uly-huawei.russupport.com;9;6;26;221;;;613
958;tms-huawei.russupport.com;9;6;18;211;;;0
959;orb-huawei.russupport.com;9;6;27;222;;;0
960;tul-huawei.russupport.com;9;6;28;202;;;514
961;rzn-huawei.russupport.com;9;6;19;224;;;0
962;nch-huawei.russupport.com;9;6;29;200;;;0
963;pnz-huawei.russupport.com;9;6;20;206;;;627
964;lpc-huawei.russupport.com;9;6;21;223;;;0
966;chl.lenovo-russia.ru;11;1;4;130;;;586
967;lenovo-nnv.remont-centre.net;11;4;8;128;;;0
968;lenovo-krn.remont-centre.net;11;4;9;129;;;238
969;lenovo-kzn.remont-centre.net;11;4;11;138;;;0
970;lenovo-sam.remont-centre.net;11;4;12;132;;;0
971;lenovo-vgg.remont-centre.net;11;4;14;139;;;237
972;lenovo-sar.remont-centre.net;11;4;15;140;;;357
973;lenovo-tym.remont-centre.net;11;4;16;133;;;0
974;lenovo-ryz.remont-centre.net;11;4;19;136;;;379
975;lenovo-pnz.remont-centre.net;11;4;20;137;;;644
976;lenovo-lip.remont-centre.net;11;4;21;135;;;0
977;lenovo-yar.remont-centre.net;11;4;17;131;;;0
978;lenovo-tom.remont-centre.net;11;4;18;134;;;240
982;lenovo-chl.remont-centre.net;11;4;4;146;;;0
983;lenovo-ufa.remont-centre.net;11;4;22;156;;;0
984;lenovo-prm.remont-centre.net;11;4;23;157;;;239
985;rnd.lenovo-centre.com;11;2;13;159;;;236
986;nsk.lenovo-centre.com;11;2;10;160;;;0
987;ufa.lenovo-centre.com;11;2;22;161;;;335
988;nnv.lenovo-centre.com;11;2;8;162;;;0
989;kzn.lenovo-centre.com;11;2;11;163;;;0
990;sam.lenovo-centre.com;11;2;12;164;;;474
991;prm.lenovo-centre.com;11;2;23;165;;;446
992;smr.lenovo.russia.expert;11;1;12;174;;;437
993;ufa.lenovo.russia.expert;11;1;22;173;;;0
994;kya.lenovo.russia.expert;11;1;9;166;;;0
995;per.lenovo.russia.expert;11;1;23;172;;;0
996;srt.lenovo.russia.expert;11;1;15;170;;;296
997;tmn.lenovo.russia.expert;11;1;16;169;;;235
998;ros.lenovo.russia.expert;11;1;13;168;0;0;271
999;yrs.lenovo.russia.expert;11;1;17;178;;;0
1000;tms.lenovo.russia.expert;11;1;18;179;;;0
1001;izh.lenovo.russia.expert;11;1;24;175;;;0
1002;brn.lenovo.russia.expert;11;1;25;176;;;0
1003;uly.lenovo.russia.expert;11;1;26;177;;;365
1004;orn.lenovo.russia.expert;11;1;27;180;;;642
1005;tul.lenovo.russia.expert;11;1;28;181;;;396
1006;nch.lenovo.russia.expert;11;1;29;182;;;545
1007;kir.lenovo.russia.expert;11;1;30;183;;;646
1008;chb.lenovo.russia.expert;11;1;31;184;;;638
1009;krs.lenovo.russia.expert;11;1;33;185;;;0
1010;mgg.lenovo.russia.expert;11;1;35;186;;;603
1011;tve.lenovo.russia.expert;11;1;36;187;;;561
1012;bry.lenovo.russia.expert;11;1;38;188;;;622
1013;lenovomsk.ruexpert.net;11;5;1;196;;;0
1014;lenovoast.ruexpert.net;11;5;43;196;;;0
1015;lenovobrn.ruexpert.net;11;5;25;197;;;0
1016;lenovobel.ruexpert.net;11;5;44;196;;;0
1017;lenovobry.ruexpert.net;11;5;38;207;;;0
1018;lenovovla.ruexpert.net;11;5;45;196;;;0
1019;lenovovlg.ruexpert.net;11;5;14;208;;;0
1020;lenovovld.ruexpert.net;11;5;42;196;;;0
1021;lenovovrn.ruexpert.net;11;5;6;209;;;0
1022;lenovoekb.ruexpert.net;11;5;3;199;;;0
1023;lenovoivn.ruexpert.net;11;5;37;196;;;0
1024;lenovoizh.ruexpert.net;11;5;24;204;;;0
1025;lenovoyla.ruexpert.net;11;5;46;196;;;0
1026;lenovokln.ruexpert.net;11;5;32;196;;;0
1027;lenovo.russupport.com;11;6;1;451;452;453;462
1028;spb-lenovo.russupport.com;11;6;7;219;;;0
1029;nsk-lenovo.russupport.com;11;6;10;214;;;0
1030;ekb-lenovo.russupport.com;11;6;3;210;;;620
1031;kaz-lenovo.russupport.com;11;6;11;201;;;617
1032;chl-lenovo.russupport.com;11;6;4;215;;;0
1033;oms-lenovo.russupport.com;11;6;5;216;;;0
1034;smr-lenovo.russupport.com;11;6;12;217;;;0
1035;ufa-lenovo.russupport.com;11;6;22;220;;;0
1036;per-lenovo.russupport.com;11;6;23;218;;;0
1037;vor-lenovo.russupport.com;11;6;6;203;;;626
1038;sar-lenovo.russupport.com;11;6;15;205;;;0
1039;tym-lenovo.russupport.com;11;6;16;198;;;463
1040;uly-lenovo.russupport.com;11;6;26;221;;;613
1041;tms-lenovo.russupport.com;11;6;18;211;;;0
1042;orb-lenovo.russupport.com;11;6;27;222;;;0
1043;tul-lenovo.russupport.com;11;6;28;202;;;514
1044;rzn-lenovo.russupport.com;11;6;19;224;;;0
1045;nch-lenovo.russupport.com;11;6;29;200;;;0
1046;pnz-lenovo.russupport.com;11;6;20;206;;;627
1047;lpc-lenovo.russupport.com;11;6;21;223;;;0
1048;chl.lg-russia.ru;10;1;4;130;;;586
1049;rnd.lg-centre.com;10;2;13;159;;;236
1050;nsk.lg-centre.com;10;2;10;160;;;0
1051;ufa.lg-centre.com;10;2;22;161;;;335
1052;nnv.lg-centre.com;10;2;8;162;;;0
1053;kzn.lg-centre.com;10;2;11;163;;;0
1054;sam.lg-centre.com;10;2;12;164;;;474
1055;prm.lg-centre.com;10;2;23;165;0;0;446
1056;smr.lg.russia.expert;10;1;12;174;;;437
1057;ufa.lg.russia.expert;10;1;22;173;;;0
1058;kya.lg.russia.expert;10;1;9;166;;;0
1059;per.lg.russia.expert;10;1;23;172;;;0
1060;srt.lg.russia.expert;10;1;15;170;;;296
1061;tmn.lg.russia.expert;10;1;16;169;;;235
1062;ros.lg.russia.expert;10;1;13;168;0;0;271
1063;yrs.lg.russia.expert;10;1;17;178;;;0
1064;tms.lg.russia.expert;10;1;18;179;;;0
1065;izh.lg.russia.expert;10;1;24;175;;;0
1066;brn.lg.russia.expert;10;1;25;176;;;0
1067;uly.lg.russia.expert;10;1;26;177;;;365
1068;orn.lg.russia.expert;10;1;27;180;;;642
1069;tul.lg.russia.expert;10;1;28;181;;;396
1070;nch.lg.russia.expert;10;1;29;182;;;545
1071;kir.lg.russia.expert;10;1;30;183;;;646
1072;chb.lg.russia.expert;10;1;31;184;;;638
1073;krs.lg.russia.expert;10;1;33;185;;;0
1074;mgg.lg.russia.expert;10;1;35;186;;;603
1075;tve.lg.russia.expert;10;1;36;187;;;561
1076;bry.lg.russia.expert;10;1;38;188;;;622
1077;lgmsk.ruexpert.net;10;5;1;196;;;0
1078;lgast.ruexpert.net;10;5;43;196;;;0
1079;lgbrn.ruexpert.net;10;5;25;197;;;0
1080;lgbel.ruexpert.net;10;5;44;196;;;0
1081;lgbry.ruexpert.net;10;5;38;207;;;0
1082;lgvla.ruexpert.net;10;5;45;196;;;0
1083;lgvlg.ruexpert.net;10;5;14;208;;;0
1084;lgvld.ruexpert.net;10;5;42;196;;;0
1085;lgvrn.ruexpert.net;10;5;6;209;;;0
1086;lgekb.ruexpert.net;10;5;3;199;;;0
1087;lgivn.ruexpert.net;10;5;37;196;;;0
1088;lgizh.ruexpert.net;10;5;24;204;;;0
